0;190
1;190
2;190
3;190
4;190
5;190
6;190
7;190
8;190
9;190
10;190
11;190
12;190
13;190
14;190
15;190
16;190
17;190
18;190
19;190
20;190
21;190
22;190
23;190
24;190
25;190
26;190
27;190
28;190
29;190
30;190
31;190
32;190
33;190
34;190
35;210
36;210
37;210
38;210
39;210
40;210
41;210
42;210
43;210
44;210
45;210
46;210
47;210
48;210
49;210
50;210
51;210
52;210
53;210
54;210
55;210
56;210
57;210
58;210
59;210
60;210
61;210
62;210
63;210
64;210
65;210
66;210
67;210
68;210
69;210
70;210
71;210
72;210
73;210
74;210
75;210
76;210
77;210
78;210
79;210
80;210
81;210
82;210
83;210
84;210
85;210
86;210
87;210
88;210
89;210
90;210
91;210
92;210
93;210
94;210
95;210
96;210
97;210
98;210
99;210
100;210
101;210
102;210
103;210
104;210
105;210
106;210
107;190
108;190
109;190
110;190
111;190
112;190
113;190
114;190
115;190
116;190
117;190
118;190
119;190
120;190
121;190
122;190
123;190
124;190
125;190
126;190
127;190
128;190
129;190
130;190
131;190
132;190
133;190
134;190
135;190
136;190
137;190
138;190
139;190
140;190
141;190
142;190
143;190
